booking_id,flight_id,customer_id,booking_date,cabin,price_brl,channel,feedback_text
10266,3854,420,2025-11-12,Economy,1372.05,app,"Cumpriu o prometido, foi razoável."
10267,4313,46,2025-12-08,Economy+,4927.91,app,"Voo tranquilo, tripulação muito atenciosa."
10268,491,412,2025-06-26,Economy,2377.0,agente,
10269,4328,248,2026-02-05,Economy,1073.91,app,
10270,4070,414,2026-03-27,Economy,1303.63,site,
10271,3675,97,2026-03-01,Economy,405.68,site,"Atendimento por telefone é horrível, ninguém resolve."
10272,3309,101,2026-02-03,Economy+,3696.38,app,"Padrão de companhia aérea, normal."
10273,1888,14,2025-11-04,Economy,371.75,app,Aeronave suja e ar condicionado quebrado.
10274,813,397,2025-11-27,Economy,2001.84,site,"Excelente experiência, embarque rápido."
10275,1348,396,2025-12-21,Economy,774.56,agencia,
10276,4141,461,2026-02-25,Economy,716.39,site,
10277,4610,329,2025-12-06,Economy+,1315.25,site,Conexão sem stress e bagagem chegou junto.
10278,3858,195,2025-11-26,Economy,1658.1,app,
10279,2057,246,2025-08-03,Economy+,2988.13,app,"Tudo ok, nada demais a comentar."
10280,4436,296,2026-04-07,Economy,2213.97,app,Aeronave suja e ar condicionado quebrado.
10281,2837,308,2026-05-19,Economy,1020.37,app,
10282,3824,277,2026-03-15,Economy,1011.12,agente,
10283,2483,21,2025-12-19,Economy+,2348.1,app,
10284,1107,38,2025-09-08,Economy,628.33,site,
10285,178,312,2025-09-12,Economy,2582.47,app,
10286,3279,350,2025-06-27,Economy,2146.41,app,Embarque caótico e sem organização.
10287,22,220,2026-02-21,Economy,926.78,app,Tripulação despreparada para lidar com atraso.
10288,3174,91,2025-07-24,Economy,1768.84,app,
10289,2900,418,2025-12-28,Business,1006.26,site,
10290,1717,473,2025-11-25,Economy+,466.83,app,Embarque caótico e sem organização.
10291,4147,240,2026-03-12,Economy,1527.66,app,
10292,2371,132,2026-03-20,Economy,291.9,site,
10293,1093,495,2025-04-12,Economy,345.66,app,Cobraram bagagem extra que estava dentro do limite.
10294,1672,81,2026-01-29,Economy,753.74,agencia,"Excelente experiência, embarque rápido."
10295,1997,3,2025-10-21,Economy+,1846.44,agencia,
10296,2164,100,2025-09-28,Economy+,1289.89,app,
10297,564,216,2025-07-30,Economy+,624.95,site,"Voo tranquilo, tripulação muito atenciosa."
10298,1214,112,2025-09-20,Economy,270.42,site,
10299,510,276,2025-12-26,Economy,472.33,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
10300,1148,446,2025-08-01,Economy,1225.58,agencia,
10301,3524,485,2026-04-06,Economy,1531.73,app,
10302,1973,224,2026-01-06,Economy,1489.83,site,"Perderam minha mala, péssimo atendimento."
10303,953,350,2025-05-01,Economy,1298.63,app,"Voo tranquilo, tripulação muito atenciosa."
10304,4688,137,2025-11-12,Economy,410.19,app,Conexão sem stress e bagagem chegou junto.
10305,4078,456,2026-01-18,Economy,795.04,site,"Atendimento por telefone é horrível, ninguém resolve."
10306,728,387,2025-09-23,Economy,268.64,site,"Voo tranquilo, tripulação muito atenciosa."
10307,3896,223,2025-06-02,Economy,2954.66,app,
10308,3870,147,2026-03-30,Economy,404.55,app,"Tudo ok, nada demais a comentar."
10309,3570,27,2025-05-21,Economy,1808.24,app,
10310,1915,106,2025-06-15,Economy,1283.98,site,
10311,939,188,2026-03-29,Economy,293.97,site,
10312,562,343,2025-10-18,Economy,468.21,agencia,
10313,3940,44,2025-10-12,Economy+,436.0,app,"Tudo ok, nada demais a comentar."
10314,1227,374,2026-03-22,Economy,1304.88,app,
10315,470,499,2026-04-07,Economy+,423.49,site,
10316,4149,305,2025-10-30,Economy+,1693.12,app,"Aeronave nova e limpa, gostei bastante."
10317,2197,403,2025-08-23,Economy,946.92,agencia,
10318,739,375,2026-01-17,Economy,970.09,site,
10319,3880,422,2025-08-23,Economy,1013.81,agencia,
10320,2221,282,2025-09-07,Economy,992.72,site,
10321,3104,354,2025-07-15,Economy,556.31,agencia,
10322,4842,332,2025-09-27,Economy,1345.16,app,
10323,1089,478,2025-08-26,Economy,280.73,app,"Cumpriu o prometido, foi razoável."
10324,1028,268,2025-06-29,Economy,646.99,app,Tripulação despreparada para lidar com atraso.
10325,3881,399,2026-03-18,Economy,1089.6,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
10326,2850,466,2025-10-21,Economy,2524.44,app,
10327,705,432,2025-08-02,Economy,510.54,app,"Voo dentro do esperado, sem problemas."
10328,282,403,2025-06-29,Economy+,2778.29,site,
10329,3148,391,2025-07-16,Economy,359.49,agencia,Embarque caótico e sem organização.
10330,74,244,2025-10-20,Economy,3216.83,app,"Cumpriu o prometido, foi razoável."
10331,242,404,2025-05-07,Economy,1696.97,site,Cobraram bagagem extra que estava dentro do limite.
10332,3908,347,2025-05-12,Economy,2349.0,app,"Voo tranquilo, tripulação muito atenciosa."
10333,4837,43,2026-02-16,Economy,608.39,app,Embarque caótico e sem organização.
10334,3422,73,2026-04-12,Economy,1279.59,app,"Voo dentro do esperado, sem problemas."
10335,3487,156,2025-08-13,Economy,1007.21,app,
10336,561,224,2025-08-11,Economy+,975.6,agencia,
10337,542,351,2026-01-31,Economy+,1192.71,app,Cobraram bagagem extra que estava dentro do limite.
10338,856,280,2026-02-02,Economy,1633.32,site,"Aeronave nova e limpa, gostei bastante."
10339,3982,3,2026-01-17,Economy,394.44,app,"Cheguei antes do horário, parabéns Befly."
10340,3596,334,2025-10-20,Economy+,1290.07,app,"Perderam minha mala, péssimo atendimento."
10341,4548,269,2026-03-24,Economy,1487.45,site,"Atendimento por telefone é horrível, ninguém resolve."
10342,4945,289,2026-03-20,Economy+,2437.8,app,
10343,941,268,2025-06-05,Economy+,1850.08,agencia,Embarque caótico e sem organização.
10344,2179,58,2025-05-09,Economy,1629.5,agencia,
10345,223,500,2025-09-19,Economy,433.58,app,
10346,2489,74,2025-07-06,Economy,1927.25,site,Cobraram bagagem extra que estava dentro do limite.
10347,1333,334,2025-09-12,Economy,2315.28,site,"Voo tranquilo, tripulação muito atenciosa."
10348,4748,197,2025-09-09,Economy,1677.54,agencia,
10349,3611,185,2026-04-12,Economy,990.06,site,"Atendimento por telefone é horrível, ninguém resolve."
10350,675,141,2025-08-01,Economy,897.96,site,
10351,4980,441,2026-03-13,Economy,1013.8,agencia,"Pontual e confortável, recomendo!"
10352,4099,37,2025-09-10,Economy,1034.95,agente,"Comissários muito gentis, voo perfeito."
10353,4452,460,2025-07-06,Economy,1204.25,app,
10354,2330,285,2025-09-08,Economy,1253.98,app,
10355,2064,489,2026-01-21,Economy,1670.44,app,"Voo dentro do esperado, sem problemas."
10356,1715,5,2025-07-01,Business,2608.09,site,"Tudo ok, nada demais a comentar."
10357,955,171,2026-03-14,Business,9010.62,site,
10358,3512,37,2026-02-20,Economy,1019.5,app,"Voo tranquilo, tripulação muito atenciosa."
10359,3751,49,2025-05-10,Economy,558.32,app,"Excelente experiência, embarque rápido."
10360,2254,11,2026-04-22,Economy,1493.2,agente,"Tudo ok, nada demais a comentar."
10361,4144,500,2025-06-24,Economy+,2310.88,site,
10362,1661,40,2025-09-23,Economy,2098.89,site,
10363,2909,53,2026-02-25,Economy,718.07,agencia,Tripulação despreparada para lidar com atraso.
10364,2386,350,2026-01-29,Economy,1683.27,app,
10365,1161,1,2026-02-07,Economy+,1018.68,app,
10366,3679,320,2026-05-03,Economy,547.06,app,Tripulação despreparada para lidar com atraso.
10367,2974,456,2026-03-01,Economy,438.51,app,
10368,3512,348,2026-02-27,Business,3398.3,site,
10369,3766,432,2026-04-08,Economy,448.56,app,"Padrão de companhia aérea, normal."
10370,127,278,2025-07-23,Economy,628.25,agencia,
10371,1288,439,2025-08-22,Economy,765.7,site,Cancelaram o voo sem reacomodação adequada.
10372,568,142,2025-09-20,Economy,709.32,agencia,Atendimento de primeira no balcão.
10373,640,51,2026-01-27,Economy+,1241.33,app,
10374,4995,7,2025-08-03,Economy,1111.81,app,
10375,2457,49,2025-05-17,Economy,775.86,site,
10376,3218,159,2025-10-21,Economy,877.44,app,Cobraram bagagem extra que estava dentro do limite.
10377,639,234,2025-08-31,Economy,173.92,app,
10378,2138,469,2026-02-26,Business,3777.15,agencia,"Atendimento por telefone é horrível, ninguém resolve."
10379,2253,158,2025-06-17,Business,3539.29,site,
10380,3143,209,2026-05-08,Economy,2380.26,site,
10381,1352,258,2026-02-10,Economy,707.91,site,Voo atrasou 3 horas e nenhuma comunicação foi feita.
10382,1119,208,2025-06-28,Economy+,1111.19,site,
10383,2435,223,2026-04-13,Economy,1716.01,app,
10384,4396,480,2025-06-18,Economy,1629.05,app,Atendimento de primeira no balcão.
10385,4127,91,2026-04-19,Economy+,1249.5,site,
10386,4564,255,2025-12-03,Economy,839.67,site,
10387,949,91,2026-01-03,Economy,880.54,agencia,
10388,1963,401,2025-11-20,Economy,1338.52,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
10389,1804,172,2026-03-03,Economy,331.65,site,
10390,3949,292,2026-02-17,Business,4037.97,site,Conexão sem stress e bagagem chegou junto.
10391,3664,329,2025-06-11,Economy,610.74,site,
10392,1277,29,2025-11-01,Economy,1113.1,app,Tripulação despreparada para lidar com atraso.
10393,4276,98,2025-09-12,Business,4427.12,app,
10394,4076,311,2026-04-04,Business,4951.59,app,
10395,4686,2,2025-12-24,Economy,1474.79,site,"Padrão de companhia aérea, normal."
10396,136,7,2026-01-19,Business,7099.89,agencia,
10397,4696,214,2026-04-10,Economy,2225.5,app,
10398,3495,251,2026-03-05,Economy,797.7,site,
10399,4645,301,2025-12-24,Economy,470.0,site,"Atendimento por telefone é horrível, ninguém resolve."
10400,3013,71,2026-01-21,Economy,516.22,agencia,"Cumpriu o prometido, foi razoável."
10401,1295,4,2025-12-19,Economy,867.36,site,"Atendimento por telefone é horrível, ninguém resolve."
10402,2753,294,2026-03-18,Economy,338.49,app,"Comissários muito gentis, voo perfeito."
10403,1866,112,2026-03-31,Economy,646.82,site,
10404,1945,139,2025-11-30,Business,5318.2,agencia,
10405,942,95,2025-06-13,Economy,937.93,site,
10406,896,219,2025-10-26,Business,10579.24,agente,"Cumpriu o prometido, foi razoável."
10407,499,109,2025-12-27,Economy,1432.8,app,"Cheguei antes do horário, parabéns Befly."
10408,2403,61,2025-09-11,Economy,560.89,site,
10409,2850,55,2025-10-25,Economy,2827.88,agencia,
10410,432,280,2026-01-28,Economy,851.38,app,
10411,1644,4,2025-04-27,Economy,1294.94,agencia,"Voo tranquilo, tripulação muito atenciosa."
10412,2759,487,2025-12-25,Economy,728.3,agencia,
10413,1741,496,2026-03-26,Economy+,2509.28,app,
10414,3011,158,2025-09-06,Economy,1698.06,app,Embarque caótico e sem organização.
10415,2888,395,2026-03-29,Economy,1588.53,agencia,"Atendimento por telefone é horrível, ninguém resolve."
10416,4337,428,2026-03-01,Economy,453.28,site,
10417,3361,490,2025-05-24,Economy,2141.32,site,"Aeronave nova e limpa, gostei bastante."
10418,1051,183,2026-04-13,Economy+,2855.59,agencia,
10419,3271,190,2025-11-25,Economy+,1604.67,app,"Voo tranquilo, tripulação muito atenciosa."
10420,3878,143,2025-12-16,Economy,333.86,app,
10421,4553,47,2025-10-25,Economy,1819.97,site,
10422,3039,171,2026-02-17,Economy+,2470.19,site,"Voo tranquilo, tripulação muito atenciosa."
10423,2255,379,2025-09-16,Economy,2075.99,site,"Padrão de companhia aérea, normal."
10424,4650,298,2025-09-16,Economy,1426.47,site,
10425,806,317,2025-08-28,Economy,1551.38,app,
10426,3102,359,2025-12-31,Economy,422.84,app,
10427,2804,425,2026-02-01,Economy,1759.3,site,
10428,2772,298,2025-08-23,Economy,1144.61,app,
10429,3150,243,2025-10-17,Economy,461.01,agencia,
10430,2131,259,2025-12-01,Economy+,4984.2,app,
10431,1586,330,2025-05-06,Economy,1558.99,app,"Cumpriu o prometido, foi razoável."
10432,3606,394,2025-11-17,Economy+,1489.91,site,
10433,865,110,2025-08-25,Economy,1040.35,site,"Cumpriu o prometido, foi razoável."
10434,3106,170,2025-08-21,Economy,2540.45,app,
10435,903,274,2026-03-06,Economy+,526.14,agencia,
10436,2166,11,2025-07-03,Economy,1745.94,app,"Tudo ok, nada demais a comentar."
10437,1323,250,2025-06-28,Business,9776.47,site,Atendimento de primeira no balcão.
10438,1446,142,2025-06-10,Economy,399.5,agencia,"Cumpriu o prometido, foi razoável."
10439,166,300,2026-03-17,Business,11358.96,site,"Atendimento por telefone é horrível, ninguém resolve."
10440,1262,70,2025-07-04,Economy,1926.45,app,
10441,270,384,2025-05-01,Economy,1801.64,agencia,
10442,482,92,2025-06-19,Economy,1270.2,app,
10443,131,429,2025-06-02,Economy,417.58,agente,
10444,2356,59,2026-04-22,Economy,1413.47,site,
10445,9,448,2026-04-09,Business,6773.99,site,
10446,2411,194,2026-03-06,Economy,1078.18,app,
10447,71,313,2026-02-05,Economy,1633.85,agencia,Cobraram bagagem extra que estava dentro do limite.
10448,575,496,2025-12-11,Economy+,716.41,app,"Voo dentro do esperado, sem problemas."
10449,2174,96,2025-12-20,Economy,547.07,app,Cancelaram o voo sem reacomodação adequada.
10450,612,102,2025-09-30,Economy,172.67,app,
10451,2621,375,2026-01-20,Economy,813.69,app,
10452,3027,414,2025-05-30,Economy,1286.19,app,
10453,133,260,2026-03-15,Economy,706.03,site,Atendimento de primeira no balcão.
10454,1309,157,2026-03-03,Economy,1242.98,site,"Excelente experiência, embarque rápido."
10455,3003,311,2026-01-26,Economy,477.81,app,
10456,750,432,2025-09-17,Economy,1692.92,app,
10457,1124,236,2026-04-13,Economy,646.93,site,
10458,711,295,2026-04-25,Economy,1660.69,site,
10459,4240,48,2026-03-24,Economy+,2904.61,app,"Tudo ok, nada demais a comentar."
10460,3201,115,2025-12-08,Economy,982.94,app,"Padrão de companhia aérea, normal."
10461,2134,3,2025-10-08,Economy,2049.84,app,"Cumpriu o prometido, foi razoável."
10462,646,496,2025-11-21,Economy,2300.14,agente,"Perderam minha mala, péssimo atendimento."
10463,3225,310,2025-09-08,Economy,432.06,agente,"Cheguei antes do horário, parabéns Befly."
10464,276,419,2026-04-19,Economy,713.48,site,"Excelente experiência, embarque rápido."
10465,1132,200,2026-03-25,Business,5548.98,site,
10466,2874,414,2025-09-08,Economy,532.01,app,"Atendimento por telefone é horrível, ninguém resolve."
10467,2806,497,2025-09-21,Economy,1775.62,app,
10468,3657,383,2025-06-03,Economy,428.9,app,
10469,3032,482,2025-06-09,Economy,2249.63,app,
10470,4374,122,2026-04-25,Economy,1190.56,site,
10471,1562,483,2026-02-25,Economy,1154.41,agente,
10472,367,412,2026-02-27,Economy,1494.53,app,
10473,2019,347,2026-04-04,Economy,2587.25,site,"Comissários muito gentis, voo perfeito."
10474,2876,343,2025-07-11,Economy+,749.38,site,Tripulação despreparada para lidar com atraso.
10475,1213,400,2025-09-11,Economy,1305.95,agencia,
10476,3646,39,2025-10-13,Economy,1231.23,app,"Voo tranquilo, tripulação muito atenciosa."
10477,3044,14,2025-06-04,Economy,1298.64,app,"Voo dentro do esperado, sem problemas."
10478,4964,373,2025-07-04,Economy,585.07,site,
10479,2587,76,2025-10-25,Economy,2927.57,agente,
10480,1647,46,2025-12-03,Economy+,1566.27,agencia,"Padrão de companhia aérea, normal."
10481,1223,204,2026-02-23,Economy,342.43,site,
10482,3600,400,2026-03-28,Economy,1009.27,app,
10483,4425,423,2026-02-24,Economy,1512.02,app,
10484,3681,105,2025-07-31,Economy,456.32,app,"Voo tranquilo, tripulação muito atenciosa."
10485,4663,323,2026-01-27,Business,4419.43,app,"Cumpriu o prometido, foi razoável."
10486,3269,448,2026-02-18,Economy,899.9,app,
10487,3233,156,2025-12-16,Economy,2562.9,agencia,
10488,2261,427,2025-10-04,Economy,744.96,site,Cancelaram o voo sem reacomodação adequada.
10489,2161,259,2025-08-28,Business,6250.52,agencia,Atendimento de primeira no balcão.
10490,3340,466,2026-03-16,Economy+,412.18,app,"Aeronave nova e limpa, gostei bastante."
10491,2820,458,2025-08-01,Economy,2243.94,site,
10492,1906,254,2026-04-01,Economy,2558.14,app,
10493,2832,431,2026-03-18,Economy,2024.09,agencia,
10494,4060,22,2025-06-30,Economy,337.26,site,
10495,4398,475,2026-03-26,Economy,1157.28,app,
10496,4660,418,2025-11-17,Economy+,3988.14,site,
10497,2611,405,2025-11-01,Economy+,265.73,app,
10498,2289,141,2026-01-21,Economy,463.46,site,"Voo tranquilo, tripulação muito atenciosa."
10499,2520,138,2025-11-04,Economy,684.03,site,
10500,2095,466,2025-06-04,Economy+,1512.57,site,
10501,589,238,2025-06-15,Economy,1448.98,app,
10502,706,132,2026-05-24,Economy,1020.94,site,"Padrão de companhia aérea, normal."
10503,1660,360,2025-08-10,Economy+,2272.7,site,
10504,2744,188,2026-03-17,Economy+,2485.38,app,Cobraram bagagem extra que estava dentro do limite.
10505,3446,96,2026-04-21,Economy,903.21,app,
10506,3955,263,2025-07-03,Economy,762.57,site,
10507,3503,68,2025-10-21,Economy,2413.56,app,
10508,4528,123,2026-04-23,Economy,2348.85,app,
10509,1960,157,2025-09-23,Business,3817.64,agente,"Comissários muito gentis, voo perfeito."
10510,1428,263,2025-06-10,Economy,1550.5,site,
10511,2603,3,2025-07-07,Economy,2164.35,app,
10512,4371,500,2025-12-08,Economy,952.4,agencia,
10513,1101,362,2025-11-25,Economy,717.27,agencia,"Voo tranquilo, tripulação muito atenciosa."
10514,1499,121,2025-10-26,Economy,1945.48,app,"Tudo ok, nada demais a comentar."
10515,404,398,2025-12-06,Economy,1692.9,agencia,"Tudo ok, nada demais a comentar."
10516,1839,311,2026-03-03,Economy+,956.53,app,
10517,1707,225,2025-07-02,Economy,884.51,agencia,Conexão sem stress e bagagem chegou junto.
10518,1005,384,2026-01-30,Economy,1791.99,app,"Perderam minha mala, péssimo atendimento."
10519,3472,249,2025-07-18,Economy,1446.82,agencia,
10520,4102,34,2025-09-19,Economy,408.06,agente,
10521,907,399,2025-07-03,Economy+,1395.88,app,
10522,2328,475,2025-11-06,Economy+,2645.11,app,Atendimento de primeira no balcão.
10523,3087,449,2026-02-07,Economy,2461.44,app,
10524,4230,61,2025-06-08,Economy,570.47,app,
10525,3097,268,2025-05-25,Economy,1747.99,site,"Voo dentro do esperado, sem problemas."
10526,1085,84,2025-09-30,Economy,880.15,site,
10527,1665,300,2026-04-16,Economy,469.38,app,
10528,4202,246,2025-09-01,Economy,914.94,app,
10529,885,305,2026-01-05,Economy,1814.17,agencia,"Comissários muito gentis, voo perfeito."
10530,3010,39,2025-08-15,Economy,409.37,app,
10531,4295,227,2025-05-13,Business,4888.68,site,
10532,276,275,2026-03-15,Economy,1162.8,site,
10533,2373,271,2025-11-16,Economy,1326.65,app,
10534,3467,242,2025-08-06,Economy,658.61,app,
10535,2757,281,2025-05-25,Economy+,4159.91,agencia,Cancelaram o voo sem reacomodação adequada.
10536,958,405,2025-07-20,Economy,460.96,agente,
10537,1327,44,2025-12-08,Economy,1815.04,agencia,"Voo tranquilo, tripulação muito atenciosa."
10538,347,210,2026-03-10,Economy,705.44,app,"Padrão de companhia aérea, normal."
10539,1057,33,2025-09-24,Economy,1114.46,app,"Padrão de companhia aérea, normal."
10540,2837,479,2026-05-14,Economy,1575.85,site,Atendimento de primeira no balcão.
10541,2810,167,2026-05-02,Economy,2483.65,agente,
10542,3363,90,2025-09-28,Economy+,439.1,app,
10543,4816,24,2025-10-22,Economy+,2306.59,app,
10544,3912,127,2025-10-08,Economy,645.55,site,"Pontual e confortável, recomendo!"
10545,2921,159,2026-02-03,Economy+,2412.11,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
10546,2506,207,2025-07-13,Economy,1451.59,site,
10547,1056,401,2025-08-19,Economy,1455.8,agencia,
10548,4833,47,2026-01-03,Economy+,872.81,app,"Tudo ok, nada demais a comentar."
10549,439,121,2025-05-30,Economy,503.58,site,
10550,4609,178,2025-11-27,Economy,2521.85,app,
10551,3730,110,2026-04-21,Economy,1164.12,agente,
10552,1820,441,2025-06-10,Economy,993.92,site,Embarque caótico e sem organização.
10553,2016,46,2025-08-25,Economy,1261.48,site,
10554,344,287,2026-05-04,Economy,914.99,agente,
10555,844,282,2025-12-28,Economy,367.39,app,Cancelaram o voo sem reacomodação adequada.
10556,765,446,2026-02-15,Economy,2714.81,app,"Atendimento por telefone é horrível, ninguém resolve."
10557,2590,189,2025-06-08,Economy,831.49,agencia,
10558,1778,356,2026-01-16,Economy,1552.95,app,"Voo tranquilo, tripulação muito atenciosa."
10559,1895,375,2025-04-21,Business,1831.41,app,Embarque caótico e sem organização.
10560,1858,389,2025-05-03,Economy,1098.22,agencia,"Padrão de companhia aérea, normal."
10561,1736,484,2025-09-11,Economy,3250.39,site,
10562,4026,471,2026-03-10,Business,4599.83,app,
10563,271,186,2025-12-17,Economy,308.76,agente,Embarque caótico e sem organização.
10564,4381,178,2026-04-01,Economy,703.52,site,Atendimento de primeira no balcão.
10565,4243,8,2025-11-29,Economy,492.93,app,"Tudo ok, nada demais a comentar."
10566,4843,364,2025-12-22,Economy,319.25,app,Atendimento de primeira no balcão.
10567,1937,171,2025-06-10,Economy,1282.38,site,"Voo tranquilo, tripulação muito atenciosa."
10568,3911,117,2025-07-10,Economy+,2610.56,app,"Comissários muito gentis, voo perfeito."
10569,1716,170,2025-09-11,Economy,606.79,app,
10570,101,321,2026-02-19,Economy,1385.24,app,
10571,3019,372,2025-06-23,Economy+,1627.28,app,
10572,2750,198,2025-08-12,Economy,1489.28,app,
10573,3386,11,2025-11-09,Economy+,621.74,site,
10574,429,379,2025-11-18,Economy,254.07,agente,"Pontual e confortável, recomendo!"
10575,193,351,2026-05-08,Economy,1275.77,agencia,"Cheguei antes do horário, parabéns Befly."
10576,4052,420,2026-02-25,Business,12208.16,site,"Voo tranquilo, tripulação muito atenciosa."
10577,1748,1,2026-04-20,Economy,2224.88,agencia,
10578,2433,432,2026-02-27,Economy,450.9,app,
10579,3007,337,2026-02-12,Economy,1112.11,app,Cancelaram o voo sem reacomodação adequada.
10580,2400,469,2026-02-26,Economy,1593.01,app,"Voo dentro do esperado, sem problemas."
10581,108,326,2025-11-17,Economy+,2399.12,agencia,"Pontual e confortável, recomendo!"
10582,4751,270,2025-10-19,Economy,1571.49,site,
10583,1191,108,2025-11-06,Economy,619.5,agencia,Tripulação despreparada para lidar com atraso.
10584,1604,401,2025-09-22,Business,2673.28,app,
10585,2958,379,2026-02-05,Economy,1591.76,app,"Voo tranquilo, tripulação muito atenciosa."
10586,2308,207,2025-06-19,Economy+,2076.86,app,
10587,996,193,2025-12-13,Economy,1445.95,agencia,
10588,1453,251,2025-10-31,Economy,538.67,app,"Perderam minha mala, péssimo atendimento."
10589,2141,220,2026-02-21,Economy+,1883.92,site,Voo atrasou 3 horas e nenhuma comunicação foi feita.
10590,3181,179,2025-08-02,Economy,427.01,app,
10591,3395,96,2026-02-14,Economy,1293.26,app,
10592,2852,183,2025-11-21,Economy,556.37,agencia,
10593,676,396,2025-07-01,Economy,279.39,app,
10594,786,46,2026-02-16,Economy+,1223.61,app,
10595,3408,67,2025-10-23,Economy,984.13,site,
10596,2930,279,2026-01-11,Economy+,305.52,agencia,Cancelaram o voo sem reacomodação adequada.
10597,4045,331,2025-09-27,Economy+,1284.01,site,
10598,3921,6,2025-07-25,Economy,424.5,agente,"Perderam minha mala, péssimo atendimento."
10599,1129,240,2026-03-10,Economy,602.26,site,"Tudo ok, nada demais a comentar."
10600,320,35,2025-08-31,Economy,362.59,app,"Atendimento por telefone é horrível, ninguém resolve."
10601,2780,189,2025-07-08,Economy,3249.76,agencia,
10602,4336,126,2026-01-10,Economy,1714.58,app,
10603,783,21,2025-04-27,Economy,1443.45,app,"Cheguei antes do horário, parabéns Befly."
10604,2762,440,2026-04-19,Economy,2102.7,agencia,"Aeronave nova e limpa, gostei bastante."
10605,606,74,2026-02-26,Economy,2563.4,app,
10606,1337,23,2026-03-03,Economy,1262.96,app,"Tudo ok, nada demais a comentar."
10607,4973,443,2025-11-02,Economy,830.18,app,Conexão sem stress e bagagem chegou junto.
10608,2899,7,2025-10-25,Economy,680.27,site,
10609,4260,283,2025-12-24,Economy+,3062.43,site,Cancelaram o voo sem reacomodação adequada.
10610,2870,110,2026-01-28,Business,4382.69,app,"Cumpriu o prometido, foi razoável."
10611,2955,288,2025-05-05,Economy,281.52,site,
10612,4763,400,2025-10-04,Economy,172.95,site,
10613,4260,477,2025-11-07,Economy,1611.96,app,Cobraram bagagem extra que estava dentro do limite.
10614,3253,265,2026-03-08,Economy,278.65,app,
10615,2367,470,2025-07-01,Economy,1168.98,site,
10616,1776,31,2025-11-22,Economy,898.54,app,"Voo dentro do esperado, sem problemas."
10617,1472,389,2025-10-18,Business,5024.04,site,"Pontual e confortável, recomendo!"
10618,4444,226,2025-09-12,Economy,280.42,site,"Perderam minha mala, péssimo atendimento."
10619,4790,4,2025-12-19,Economy,1515.41,site,"Padrão de companhia aérea, normal."
10620,673,69,2025-09-20,Economy,916.95,site,
10621,3188,436,2025-06-03,Economy,430.42,agencia,
10622,2341,420,2025-06-02,Economy,496.62,site,
10623,2731,381,2025-10-22,Business,862.31,app,"Voo dentro do esperado, sem problemas."
10624,1587,79,2025-10-31,Economy,1362.02,site,Atendimento de primeira no balcão.
10625,4351,1,2025-08-23,Economy,910.41,site,"Pontual e confortável, recomendo!"
10626,986,460,2025-09-14,Economy,2892.69,app,
10627,4389,93,2025-08-22,Economy,415.63,app,
10628,2896,255,2026-03-07,Economy+,1035.04,agencia,
10629,838,180,2026-03-14,Economy,2430.36,app,"Pontual e confortável, recomendo!"
10630,4522,113,2025-05-17,Economy,515.4,app,
10631,3178,79,2025-10-09,Economy,2361.84,site,
10632,828,124,2025-12-15,Economy,518.46,app,
10633,3921,280,2025-06-24,Economy,463.22,agencia,Cobraram bagagem extra que estava dentro do limite.
10634,4362,22,2025-05-17,Economy+,2019.68,app,
10635,4289,159,2025-05-04,Economy,2329.28,app,
10636,4372,432,2026-03-16,Economy,2455.28,agencia,"Excelente experiência, embarque rápido."
10637,3619,30,2025-11-29,Economy,2526.81,app,"Aeronave nova e limpa, gostei bastante."
10638,1427,219,2026-01-03,Economy,850.92,site,
10639,4085,319,2026-02-21,Economy,469.21,site,
10640,894,293,2025-06-28,Economy,1586.82,site,
10641,3307,236,2026-04-02,Economy,908.57,app,
10642,3397,48,2025-06-30,Economy,1174.72,app,
10643,3980,401,2025-10-22,Economy,953.58,agencia,
10644,2447,490,2025-08-01,Economy,2390.71,site,"Voo dentro do esperado, sem problemas."
10645,3137,471,2025-11-23,Economy,465.28,app,
10646,3375,83,2025-12-07,Economy+,707.46,app,
10647,3234,80,2025-09-20,Economy,2141.77,app,
10648,3343,146,2025-10-31,Economy+,2595.22,app,
10649,1841,112,2025-10-26,Economy,1150.94,agencia,
10650,893,176,2025-06-07,Economy,1586.83,app,
10651,52,419,2025-09-11,Economy,1383.55,app,Cancelaram o voo sem reacomodação adequada.
10652,3687,237,2026-01-01,Economy+,1918.48,agente,Cancelaram o voo sem reacomodação adequada.
10653,75,131,2025-07-24,Economy,1455.51,app,
10654,3007,233,2026-02-28,Economy,1438.47,app,Embarque caótico e sem organização.
10655,4332,51,2026-04-25,Economy,2699.83,site,
10656,3577,496,2025-09-30,Economy,1494.68,app,"Cumpriu o prometido, foi razoável."
10657,262,23,2025-11-16,Economy,1696.9,site,
10658,1923,314,2026-04-13,Economy,1871.11,app,
10659,4796,64,2026-05-16,Economy,451.45,site,
10660,3228,54,2025-06-26,Economy,1437.71,site,
10661,4566,224,2026-03-30,Economy,1174.05,app,"Voo tranquilo, tripulação muito atenciosa."
10662,1077,161,2025-08-03,Economy,1920.69,site,Cobraram bagagem extra que estava dentro do limite.
